timestamp,junction,junction_name,vehicle_count,road_capacity,utilization_percent,average_speed_kmph,congestion_level
2026-09-22T21:00:41.400584,J4,University Road,158,300,52.7,35.05,LOW
2026-09-22T21:00:41.400584,J5,Hospital Road,216,280,77.1,28.52,MEDIUM
2026-09-22T21:00:41.400584,J6,Airport Road,238,350,68.0,24.79,MEDIUM
2026-09-22T21:00:46.413722,J1,Main Market,174,300,58.0,32.49,LOW
2026-09-22T21:00:46.413722,J2,Railway Square,240,350,68.6,29.9,MEDIUM
2026-09-22T21:00:46.413722,J3,City Center,368,400,92.0,15.7,HIGH
2026-09-22T21:00:46.413722,J4,University Road,150,300,50.0,36.64,LOW
2026-09-22T21:00:46.413722,J5,Hospital Road,202,280,72.1,26.49,MEDIUM
2026-09-22T21:00:46.413722,J6,Airport Road,232,350,66.3,22.54,MEDIUM
2026-09-22T21:00:51.424750,J1,Main Market,163,300,54.3,31.4,LOW
2026-09-22T21:00:51.424750,J2,Railway Square,262,350,74.9,27.51,MEDIUM
2026-09-22T21:00:51.424750,J3,City Center,369,400,92.2,15.79,HIGH
2026-09-22T21:00:51.424750,J4,University Road,158,300,52.7,38.47,LOW
2026-09-22T21:00:51.424750,J5,Hospital Road,224,280,80.0,20.88,MEDIUM
2026-09-22T21:00:51.424750,J6,Airport Road,226,350,64.6,27.01,MEDIUM
2026-09-22T21:00:56.445542,J1,Main Market,181,300,60.3,29.59,MEDIUM
2026-09-22T21:00:56.445542,J2,Railway Square,257,350,73.4,27.78,MEDIUM
2026-09-22T21:00:56.445542,J3,City Center,355,400,88.8,14.27,HIGH
2026-09-22T21:00:56.445542,J4,University Road,169,300,56.3,39.19,LOW
2026-09-22T21:00:56.445542,J5,Hospital Road,189,280,67.5,26.39,MEDIUM
2026-09-22T21:00:56.445542,J6,Airport Road,229,350,65.4,20.18,MEDIUM
2026-09-22T21:01:01.459828,J1,Main Market,184,300,61.3,21.51,MEDIUM
2026-09-22T21:01:01.459828,J2,Railway Square,262,350,74.9,20.8,MEDIUM
2026-09-22T21:01:01.459828,J3,City Center,329,400,82.2,12.89,HIGH
2026-09-22T21:01:01.459828,J4,University Road,169,300,56.3,33.61,LOW
2026-09-22T21:01:01.459828,J5,Hospital Road,194,280,69.3,20.38,MEDIUM
2026-09-22T21:01:01.459828,J6,Airport Road,199,350,56.9,33.11,LOW
2026-09-22T21:01:06.474525,J1,Main Market,159,300,53.0,32.17,LOW
2026-09-22T21:01:06.474525,J2,Railway Square,240,350,68.6,23.68,MEDIUM
2026-09-22T21:01:06.474525,J3,City Center,387,400,96.8,20.48,HIGH
2026-09-22T21:01:06.474525,J4,University Road,163,300,54.3,32.23,LOW
2026-09-22T21:01:06.474525,J5,Hospital Road,218,280,77.9,25.39,MEDIUM
2026-09-22T21:01:06.474525,J6,Airport Road,224,350,64.0,27.55,MEDIUM
2026-09-22T21:01:11.480797,J1,Main Market,158,300,52.7,30.8,LOW
2026-09-22T21:01:11.480797,J2,Railway Square,243,350,69.4,21.16,MEDIUM
2026-09-22T21:01:11.480797,J3,City Center,373,400,93.2,15.94,HIGH
2026-09-22T21:01:11.480797,J4,University Road,154,300,51.3,33.55,LOW
2026-09-22T21:01:11.480797,J5,Hospital Road,207,280,73.9,20.12,MEDIUM
2026-09-22T21:01:11.480797,J6,Airport Road,219,350,62.6,25.21,MEDIUM
2026-09-22T21:01:16.489792,J1,Main Market,162,300,54.0,36.03,LOW
2026-09-22T21:01:16.489792,J2,Railway Square,243,350,69.4,21.03,MEDIUM
2026-09-22T21:01:16.489792,J3,City Center,346,400,86.5,15.32,MEDIUM
2026-09-22T21:01:16.489792,J4,University Road,148,300,49.3,31.95,LOW
2026-09-22T21:01:16.489792,J5,Hospital Road,207,280,73.9,27.16,MEDIUM
2026-09-22T21:01:16.489792,J6,Airport Road,230,350,65.7,27.11,MEDIUM
2026-09-22T21:01:21.500962,J1,Main Market,177,300,59.0,35.96,LOW
2026-09-22T21:01:21.500962,J2,Railway Square,249,350,71.1,26.21,MEDIUM
2026-09-22T21:01:21.500962,J3,City Center,335,400,83.8,16.2,MEDIUM
2026-09-22T21:01:21.500962,J4,University Road,166,300,55.3,33.85,LOW
2026-09-22T21:01:21.500962,J5,Hospital Road,218,280,77.9,27.72,MEDIUM
2026-09-22T21:01:21.500962,J6,Airport Road,207,350,59.1,34.73,LOW
2026-09-22T21:01:26.512083,J1,Main Market,180,300,60.0,29.93,MEDIUM
2026-09-22T21:01:26.512083,J2,Railway Square,259,350,74.0,28.76,MEDIUM
2026-09-22T21:01:26.512083,J3,City Center,384,400,96.0,21.76,HIGH
2026-09-22T21:01:26.512083,J4,University Road,157,300,52.3,36.72,LOW
2026-09-22T21:01:26.512083,J5,Hospital Road,223,280,79.6,28.02,MEDIUM
2026-09-22T21:01:26.512083,J6,Airport Road,231,350,66.0,21.45,MEDIUM
2026-09-22T21:01:31.517434,J1,Main Market,166,300,55.3,30.05,LOW
2026-09-22T21:01:31.517434,J2,Railway Square,216,350,61.7,24.39,MEDIUM
2026-09-22T21:01:31.517434,J3,City Center,332,400,83.0,13.12,HIGH
2026-09-22T21:01:31.517434,J4,University Road,159,300,53.0,34.61,LOW
2026-09-22T21:01:31.517434,J5,Hospital Road,202,280,72.1,29.92,MEDIUM
2026-09-22T21:01:31.517434,J6,Airport Road,241,350,68.9,24.29,MEDIUM
2026-09-22T21:01:36.527921,J1,Main Market,166,300,55.3,30.12,LOW
2026-09-22T21:01:36.527921,J2,Railway Square,223,350,63.7,25.37,MEDIUM
2026-09-22T21:01:36.527921,J3,City Center,341,400,85.2,21.09,MEDIUM
2026-09-22T21:01:36.527921,J4,University Road,164,300,54.7,34.25,LOW
2026-09-22T21:01:36.527921,J5,Hospital Road,191,280,68.2,29.91,MEDIUM
2026-09-22T21:01:36.527921,J6,Airport Road,237,350,67.7,29.06,MEDIUM
2026-09-22T21:01:41.539293,J1,Main Market,183,300,61.0,29.31,MEDIUM
2026-09-22T21:01:41.539293,J2,Railway Square,247,350,70.6,28.4,MEDIUM
2026-09-22T21:01:41.539293,J3,City Center,380,400,95.0,16.87,HIGH
2026-09-22T21:01:41.539293,J4,University Road,146,300,48.7,30.53,LOW
2026-09-22T21:01:41.539293,J5,Hospital Road,214,280,76.4,23.41,MEDIUM
2026-09-22T21:01:41.539293,J6,Airport Road,203,350,58.0,38.56,LOW
2026-09-22T21:01:46.549233,J1,Main Market,160,300,53.3,36.83,LOW
2026-09-22T21:01:46.549233,J2,Railway Square,250,350,71.4,27.36,MEDIUM
2026-09-22T21:01:46.549233,J3,City Center,361,400,90.2,15.91,HIGH
2026-09-22T21:01:46.549233,J4,University Road,172,300,57.3,33.33,LOW
2026-09-22T21:01:46.549233,J5,Hospital Road,214,280,76.4,21.86,MEDIUM
2026-09-22T21:01:46.549233,J6,Airport Road,211,350,60.3,24.57,MEDIUM
2026-09-22T21:01:51.568523,J1,Main Market,165,300,55.0,38.46,LOW
2026-09-22T21:01:51.568523,J2,Railway Square,239,350,68.3,28.23,MEDIUM
2026-09-22T21:01:51.568523,J3,City Center,323,400,80.8,16.88,MEDIUM
2026-09-22T21:01:51.568523,J4,University Road,170,300,56.7,39.57,LOW
2026-09-22T21:01:51.568523,J5,Hospital Road,198,280,70.7,24.82,MEDIUM
2026-09-22T21:01:51.568523,J6,Airport Road,204,350,58.3,34.42,LOW
2026-09-22T21:01:56.579147,J1,Main Market,184,300,61.3,26.78,MEDIUM
2026-09-22T21:01:56.579147,J2,Railway Square,224,350,64.0,29.66,MEDIUM
2026-09-22T21:01:56.579147,J3,City Center,391,400,97.8,20.81,HIGH
2026-09-22T21:01:56.579147,J4,University Road,146,300,48.7,39.23,LOW
2026-09-22T21:01:56.579147,J5,Hospital Road,191,280,68.2,22.6,MEDIUM
2026-09-22T21:01:56.579147,J6,Airport Road,210,350,60.0,24.72,MEDIUM
2026-09-22T21:02:01.590267,J1,Main Market,172,300,57.3,37.23,LOW
2026-09-22T21:02:01.590267,J2,Railway Square,240,350,68.6,29.48,MEDIUM
2026-09-22T21:02:01.590267,J3,City Center,367,400,91.8,18.07,HIGH
2026-09-22T21:02:01.590267,J4,University Road,170,300,56.7,36.31,LOW
2026-09-22T21:02:01.590267,J5,Hospital Road,199,280,71.1,26.05,MEDIUM
2026-09-22T21:02:01.590267,J6,Airport Road,219,350,62.6,25.42,MEDIUM
2026-09-22T21:02:06.600626,J1,Main Market,169,300,56.3,30.22,LOW
2026-09-22T21:02:06.600626,J2,Railway Square,221,350,63.1,25.21,MEDIUM
2026-09-22T21:02:06.600626,J3,City Center,336,400,84.0,20.72,MEDIUM
2026-09-22T21:02:06.600626,J4,University Road,166,300,55.3,30.39,LOW
2026-09-22T21:02:06.600626,J5,Hospital Road,193,280,68.9,20.04,MEDIUM
2026-09-22T21:02:06.600626,J6,Airport Road,209,350,59.7,33.75,LOW
2026-09-22T21:02:11.607184,J1,Main Market,165,300,55.0,30.51,LOW
2026-09-22T21:02:11.607184,J2,Railway Square,255,350,72.9,24.38,MEDIUM
2026-09-22T21:02:11.607184,J3,City Center,375,400,93.8,17.19,HIGH
2026-09-22T21:02:11.607184,J4,University Road,160,300,53.3,37.15,LOW
2026-09-22T21:02:11.607184,J5,Hospital Road,219,280,78.2,21.66,MEDIUM
2026-09-22T21:02:11.607184,J6,Airport Road,202,350,57.7,39.67,LOW
2026-09-22T21:02:16.618968,J1,Main Market,161,300,53.7,30.88,LOW
2026-09-22T21:02:16.618968,J2,Railway Square,217,350,62.0,22.47,MEDIUM
2026-09-22T21:02:16.618968,J3,City Center,325,400,81.2,20.7,MEDIUM
2026-09-22T21:02:16.618968,J4,University Road,144,300,48.0,36.44,LOW
2026-09-22T21:02:16.618968,J5,Hospital Road,223,280,79.6,21.4,MEDIUM
2026-09-22T21:02:16.618968,J6,Airport Road,229,350,65.4,25.53,MEDIUM
2026-09-22T21:02:21.629534,J1,Main Market,168,300,56.0,38.94,LOW
2026-09-22T21:02:21.629534,J2,Railway Square,251,350,71.7,29.94,MEDIUM
2026-09-22T21:02:21.629534,J3,City Center,365,400,91.2,19.66,HIGH
2026-09-22T21:02:21.629534,J4,University Road,150,300,50.0,30.0,LOW
2026-09-22T21:02:21.629534,J5,Hospital Road,201,280,71.8,24.04,MEDIUM
2026-09-22T21:02:21.629534,J6,Airport Road,231,350,66.0,28.06,MEDIUM
2026-09-22T21:02:26.640004,J1,Main Market,160,300,53.3,35.34,LOW
2026-09-22T21:02:26.640004,J2,Railway Square,236,350,67.4,28.93,MEDIUM
2026-09-22T21:02:26.640004,J3,City Center,328,400,82.0,19.34,MEDIUM
2026-09-22T21:02:26.640004,J4,University Road,160,300,53.3,32.9,LOW
2026-09-22T21:02:26.640004,J5,Hospital Road,190,280,67.9,29.18,MEDIUM
2026-09-22T21:02:26.640004,J6,Airport Road,237,350,67.7,26.63,MEDIUM
2026-09-22T21:02:31.650779,J1,Main Market,185,300,61.7,29.43,MEDIUM
2026-09-22T21:02:31.650779,J2,Railway Square,253,350,72.3,24.11,MEDIUM
2026-09-22T21:02:31.650779,J3,City Center,370,400,92.5,19.53,HIGH
2026-09-22T21:02:31.650779,J4,University Road,165,300,55.0,34.16,LOW
2026-09-22T21:02:31.650779,J5,Hospital Road,220,280,78.6,26.87,MEDIUM
2026-09-22T21:02:31.650779,J6,Airport Road,198,350,56.6,34.27,LOW
2026-09-22T21:02:36.660897,J1,Main Market,171,300,57.0,30.74,LOW
2026-09-22T21:02:36.660897,J2,Railway Square,233,350,66.6,29.57,MEDIUM
2026-09-22T21:02:36.660897,J3,City Center,340,400,85.0,17.54,MEDIUM
2026-09-22T21:02:36.660897,J4,University Road,173,300,57.7,33.49,LOW
2026-09-22T21:02:36.660897,J5,Hospital Road,205,280,73.2,26.62,MEDIUM
2026-09-22T21:02:36.660897,J6,Airport Road,235,350,67.1,23.44,MEDIUM
2026-09-22T21:02:41.671609,J1,Main Market,181,300,60.3,23.72,MEDIUM
2026-09-22T21:02:41.671609,J2,Railway Square,233,350,66.6,29.21,MEDIUM
2026-09-22T21:02:41.671609,J3,City Center,348,400,87.0,12.8,HIGH
2026-09-22T21:02:41.671609,J4,University Road,151,300,50.3,31.32,LOW
2026-09-22T21:02:41.671609,J5,Hospital Road,191,280,68.2,22.07,MEDIUM
2026-09-22T21:02:41.671609,J6,Airport Road,239,350,68.3,26.06,MEDIUM
2026-09-22T21:02:46.682641,J1,Main Market,189,300,63.0,24.22,MEDIUM
2026-09-22T21:02:46.682641,J2,Railway Square,253,350,72.3,20.2,MEDIUM
2026-09-22T21:02:46.682641,J3,City Center,358,400,89.5,14.58,HIGH
2026-09-22T21:02:46.682641,J4,University Road,161,300,53.7,31.15,LOW
2026-09-22T21:02:46.682641,J5,Hospital Road,202,280,72.1,21.89,MEDIUM
2026-09-22T21:02:46.682641,J6,Airport Road,206,350,58.9,34.23,LOW
2026-09-22T21:02:51.691433,J1,Main Market,185,300,61.7,25.48,MEDIUM
2026-09-22T21:02:51.691433,J2,Railway Square,258,350,73.7,28.32,MEDIUM
2026-09-22T21:02:51.691433,J3,City Center,387,400,96.8,18.59,HIGH
2026-09-22T21:02:51.691433,J4,University Road,162,300,54.0,32.7,LOW
2026-09-22T21:02:51.691433,J5,Hospital Road,189,280,67.5,22.61,MEDIUM
2026-09-22T21:02:51.691433,J6,Airport Road,222,350,63.4,29.3,MEDIUM
2026-09-22T21:02:56.702129,J1,Main Market,180,300,60.0,26.12,MEDIUM
2026-09-22T21:02:56.702129,J2,Railway Square,227,350,64.9,27.29,MEDIUM
2026-09-22T21:02:56.702129,J3,City Center,353,400,88.2,21.91,MEDIUM
2026-09-22T21:02:56.702129,J4,University Road,162,300,54.0,39.36,LOW
2026-09-22T21:02:56.702129,J5,Hospital Road,187,280,66.8,22.06,MEDIUM
2026-09-22T21:02:56.702129,J6,Airport Road,235,350,67.1,26.32,MEDIUM
2026-09-22T21:03:01.712048,J1,Main Market,170,300,56.7,33.4,LOW
2026-09-22T21:03:01.712048,J2,Railway Square,225,350,64.3,22.61,MEDIUM
2026-09-22T21:03:01.712048,J3,City Center,332,400,83.0,19.65,MEDIUM
2026-09-22T21:03:01.712048,J4,University Road,156,300,52.0,32.55,LOW
2026-09-22T21:03:01.712048,J5,Hospital Road,199,280,71.1,22.69,MEDIUM
2026-09-22T21:03:01.712048,J6,Airport Road,207,350,59.1,38.95,LOW
2026-09-22T21:03:06.717801,J1,Main Market,170,300,56.7,39.35,LOW
2026-09-22T21:03:06.717801,J2,Railway Square,253,350,72.3,23.38,MEDIUM
2026-09-22T21:03:06.717801,J3,City Center,345,400,86.2,19.05,MEDIUM
2026-09-22T21:03:06.717801,J4,University Road,168,300,56.0,31.66,LOW
2026-09-22T21:03:06.717801,J5,Hospital Road,196,280,70.0,26.39,MEDIUM
2026-09-22T21:03:06.717801,J6,Airport Road,240,350,68.6,22.44,MEDIUM
2026-09-22T21:03:11.728979,J1,Main Market,158,300,52.7,34.76,LOW
2026-09-22T21:03:11.728979,J2,Railway Square,246,350,70.3,28.06,MEDIUM
2026-09-22T21:03:11.728979,J3,City Center,380,400,95.0,12.84,HIGH
2026-09-22T21:03:11.728979,J4,University Road,168,300,56.0,35.94,LOW
2026-09-22T21:03:11.728979,J5,Hospital Road,212,280,75.7,23.48,MEDIUM
2026-09-22T21:03:11.728979,J6,Airport Road,231,350,66.0,28.08,MEDIUM
2026-09-22T21:03:16.739799,J1,Main Market,179,300,59.7,34.96,LOW
2026-09-22T21:03:16.739799,J2,Railway Square,259,350,74.0,28.02,MEDIUM
2026-09-22T21:03:16.739799,J3,City Center,369,400,92.2,14.5,HIGH
2026-09-22T21:03:16.739799,J4,University Road,172,300,57.3,36.42,LOW
2026-09-22T21:03:16.739799,J5,Hospital Road,221,280,78.9,28.23,MEDIUM
2026-09-22T21:03:16.739799,J6,Airport Road,213,350,60.9,28.25,MEDIUM
2026-09-22T21:03:21.750485,J1,Main Market,183,300,61.0,22.42,MEDIUM
2026-09-22T21:03:21.750485,J2,Railway Square,218,350,62.3,28.53,MEDIUM
2026-09-22T21:03:21.750485,J3,City Center,333,400,83.2,13.42,HIGH
2026-09-22T21:03:21.750485,J4,University Road,159,300,53.0,38.42,LOW
2026-09-22T21:03:21.750485,J5,Hospital Road,210,280,75.0,29.63,MEDIUM
2026-09-22T21:03:21.750485,J6,Airport Road,240,350,68.6,24.84,MEDIUM
2026-09-22T21:03:26.760673,J1,Main Market,188,300,62.7,26.65,MEDIUM
2026-09-22T21:03:26.760673,J2,Railway Square,262,350,74.9,23.17,MEDIUM
2026-09-22T21:03:26.760673,J3,City Center,365,400,91.2,16.45,HIGH
2026-09-22T21:03:26.760673,J4,University Road,168,300,56.0,32.61,LOW
2026-09-22T21:03:26.760673,J5,Hospital Road,222,280,79.3,23.83,MEDIUM
2026-09-22T21:03:26.760673,J6,Airport Road,231,350,66.0,27.02,MEDIUM
2026-09-22T21:03:31.777678,J1,Main Market,163,300,54.3,35.34,LOW
2026-09-22T21:03:31.777678,J2,Railway Square,237,350,67.7,22.9,MEDIUM
2026-09-22T21:03:31.777678,J3,City Center,353,400,88.2,18.6,MEDIUM
2026-09-22T21:03:31.777678,J4,University Road,148,300,49.3,30.59,LOW
2026-09-22T21:03:31.777678,J5,Hospital Road,192,280,68.6,27.55,MEDIUM
2026-09-22T21:03:31.777678,J6,Airport Road,223,350,63.7,28.68,MEDIUM
2026-09-22T21:03:36.783947,J1,Main Market,174,300,58.0,38.09,LOW
2026-09-22T21:03:36.783947,J2,Railway Square,247,350,70.6,29.43,MEDIUM
2026-09-22T21:03:36.783947,J3,City Center,321,400,80.2,16.4,MEDIUM
2026-09-22T21:03:36.783947,J4,University Road,156,300,52.0,33.47,LOW
2026-09-22T21:03:36.783947,J5,Hospital Road,201,280,71.8,21.41,MEDIUM
2026-09-22T21:03:36.783947,J6,Airport Road,216,350,61.7,25.61,MEDIUM
2026-09-22T21:03:41.794822,J1,Main Market,168,300,56.0,37.09,LOW
2026-09-22T21:03:41.794822,J2,Railway Square,236,350,67.4,25.61,MEDIUM
2026-09-22T21:03:41.794822,J3,City Center,343,400,85.8,12.67,HIGH
2026-09-22T21:03:41.794822,J4,University Road,167,300,55.7,30.65,LOW
2026-09-22T21:03:41.794822,J5,Hospital Road,195,280,69.6,20.82,MEDIUM
2026-09-22T21:03:41.794822,J6,Airport Road,200,350,57.1,35.91,LOW
2026-09-22T21:03:46.805729,J1,Main Market,184,300,61.3,22.24,MEDIUM
2026-09-22T21:03:46.805729,J2,Railway Square,238,350,68.0,24.62,MEDIUM
2026-09-22T21:03:46.805729,J3,City Center,386,400,96.5,19.26,HIGH
2026-09-22T21:03:46.805729,J4,University Road,172,300,57.3,32.33,LOW
2026-09-22T21:03:46.805729,J5,Hospital Road,192,280,68.6,25.36,MEDIUM
2026-09-22T21:03:46.805729,J6,Airport Road,206,350,58.9,34.16,LOW
2026-09-22T21:03:51.815936,J1,Main Market,182,300,60.7,25.64,MEDIUM
2026-09-22T21:03:51.815936,J2,Railway Square,215,350,61.4,20.13,MEDIUM
2026-09-22T21:03:51.815936,J3,City Center,343,400,85.8,18.59,MEDIUM
2026-09-22T21:03:51.815936,J4,University Road,145,300,48.3,36.79,LOW
2026-09-22T21:03:51.815936,J5,Hospital Road,208,280,74.3,27.88,MEDIUM
2026-09-22T21:03:51.815936,J6,Airport Road,211,350,60.3,24.38,MEDIUM
2026-09-22T21:03:56.829077,J1,Main Market,186,300,62.0,27.19,MEDIUM
2026-09-22T21:03:56.829077,J2,Railway Square,240,350,68.6,29.91,MEDIUM
2026-09-22T21:03:56.829077,J3,City Center,342,400,85.5,13.81,HIGH
2026-09-22T21:03:56.829077,J4,University Road,164,300,54.7,37.84,LOW
2026-09-22T21:03:56.829077,J5,Hospital Road,222,280,79.3,23.53,MEDIUM
2026-09-22T21:03:56.829077,J6,Airport Road,216,350,61.7,25.31,MEDIUM
2026-09-22T21:04:01.842325,J1,Main Market,182,300,60.7,26.37,MEDIUM
2026-09-22T21:04:01.842325,J2,Railway Square,240,350,68.6,22.39,MEDIUM
2026-09-22T21:04:01.842325,J3,City Center,323,400,80.8,20.14,MEDIUM
2026-09-22T21:04:01.842325,J4,University Road,155,300,51.7,32.24,LOW
2026-09-22T21:04:01.842325,J5,Hospital Road,202,280,72.1,26.94,MEDIUM
2026-09-22T21:04:01.842325,J6,Airport Road,220,350,62.9,27.92,MEDIUM
2026-09-22T21:04:06.852754,J1,Main Market,156,300,52.0,30.17,LOW
2026-09-22T21:04:06.852754,J2,Railway Square,243,350,69.4,22.14,MEDIUM
2026-09-22T21:04:06.852754,J3,City Center,387,400,96.8,14.26,HIGH
2026-09-22T21:04:06.852754,J4,University Road,142,300,47.3,39.19,LOW
2026-09-22T21:04:06.852754,J5,Hospital Road,195,280,69.6,22.91,MEDIUM
2026-09-22T21:04:06.852754,J6,Airport Road,204,350,58.3,31.74,LOW
2026-09-22T21:04:11.872029,J1,Main Market,178,300,59.3,30.49,LOW
2026-09-22T21:04:11.872029,J2,Railway Square,231,350,66.0,22.31,MEDIUM
2026-09-22T21:04:11.872029,J3,City Center,350,400,87.5,17.55,MEDIUM
2026-09-22T21:04:11.872029,J4,University Road,148,300,49.3,38.19,LOW
2026-09-22T21:04:11.872029,J5,Hospital Road,207,280,73.9,20.69,MEDIUM
2026-09-22T21:04:11.872029,J6,Airport Road,219,350,62.6,22.94,MEDIUM
2026-09-22T21:04:16.883722,J1,Main Market,177,300,59.0,30.77,LOW
2026-09-22T21:04:16.883722,J2,Railway Square,231,350,66.0,24.54,MEDIUM
2026-09-22T21:04:16.883722,J3,City Center,347,400,86.8,16.9,MEDIUM
2026-09-22T21:04:16.883722,J4,University Road,172,300,57.3,34.78,LOW
2026-09-22T21:04:16.883722,J5,Hospital Road,222,280,79.3,23.54,MEDIUM
2026-09-22T21:04:16.883722,J6,Airport Road,210,350,60.0,20.52,MEDIUM
2026-09-22T21:04:21.889415,J1,Main Market,167,300,55.7,38.88,LOW
2026-09-22T21:04:21.889415,J2,Railway Square,256,350,73.1,26.42,MEDIUM
2026-09-22T21:04:21.889415,J3,City Center,339,400,84.8,13.59,HIGH
2026-09-22T21:04:21.889415,J4,University Road,158,300,52.7,36.81,LOW
2026-09-22T21:04:21.889415,J5,Hospital Road,206,280,73.6,27.69,MEDIUM
2026-09-22T21:04:21.889415,J6,Airport Road,216,350,61.7,24.12,MEDIUM
2026-09-22T21:04:26.899967,J1,Main Market,189,300,63.0,22.38,MEDIUM
2026-09-22T21:04:26.899967,J2,Railway Square,221,350,63.1,22.43,MEDIUM
2026-09-22T21:04:26.899967,J3,City Center,361,400,90.2,20.67,HIGH
2026-09-22T21:04:26.899967,J4,University Road,145,300,48.3,31.47,LOW
2026-09-22T21:04:26.899967,J5,Hospital Road,200,280,71.4,25.06,MEDIUM
2026-09-22T21:04:26.899967,J6,Airport Road,240,350,68.6,27.69,MEDIUM
2026-09-22T21:04:31.907624,J1,Main Market,186,300,62.0,28.03,MEDIUM
2026-09-22T21:04:31.907624,J2,Railway Square,233,350,66.6,21.92,MEDIUM
2026-09-22T21:04:31.907624,J3,City Center,350,400,87.5,14.03,HIGH
2026-09-22T21:04:31.907624,J4,University Road,156,300,52.0,39.45,LOW
2026-09-22T21:04:31.907624,J5,Hospital Road,219,280,78.2,21.94,MEDIUM
2026-09-22T21:04:31.907624,J6,Airport Road,218,350,62.3,22.86,MEDIUM
2026-09-22T21:04:36.913926,J1,Main Market,160,300,53.3,35.03,LOW
2026-09-22T21:04:36.913926,J2,Railway Square,257,350,73.4,23.1,MEDIUM
2026-09-22T21:04:36.913926,J3,City Center,358,400,89.5,13.09,HIGH
2026-09-22T21:04:36.913926,J4,University Road,165,300,55.0,33.03,LOW
2026-09-22T21:04:36.913926,J5,Hospital Road,196,280,70.0,28.06,MEDIUM
2026-09-22T21:04:36.913926,J6,Airport Road,215,350,61.4,20.35,MEDIUM
2026-09-22T21:04:41.918473,J1,Main Market,181,300,60.3,28.36,MEDIUM
2026-09-22T21:04:41.918473,J2,Railway Square,252,350,72.0,23.87,MEDIUM
2026-09-22T21:04:41.918473,J3,City Center,335,400,83.8,19.48,MEDIUM
2026-09-22T21:04:41.918473,J4,University Road,169,300,56.3,31.24,LOW
2026-09-22T21:04:41.918473,J5,Hospital Road,190,280,67.9,23.92,MEDIUM
2026-09-22T21:04:41.918473,J6,Airport Road,233,350,66.6,20.83,MEDIUM
2026-09-22T21:04:46.923238,J1,Main Market,173,300,57.7,38.73,LOW
2026-09-22T21:04:46.923238,J2,Railway Square,253,350,72.3,28.05,MEDIUM
2026-09-22T21:04:46.923238,J3,City Center,387,400,96.8,18.15,HIGH
2026-09-22T21:04:46.923238,J4,University Road,157,300,52.3,38.31,LOW
2026-09-22T21:04:46.923238,J5,Hospital Road,206,280,73.6,24.92,MEDIUM
2026-09-22T21:04:46.923238,J6,Airport Road,225,350,64.3,26.17,MEDIUM
2026-09-22T21:04:51.933762,J1,Main Market,157,300,52.3,39.38,LOW
2026-09-22T21:04:51.933762,J2,Railway Square,228,350,65.1,20.74,MEDIUM
2026-09-22T21:04:51.933762,J3,City Center,340,400,85.0,17.84,MEDIUM
2026-09-22T21:04:51.933762,J4,University Road,154,300,51.3,35.84,LOW
2026-09-22T21:04:51.933762,J5,Hospital Road,192,280,68.6,28.44,MEDIUM
2026-09-22T21:04:51.933762,J6,Airport Road,242,350,69.1,21.59,MEDIUM
2026-09-22T21:04:56.952418,J1,Main Market,179,300,59.7,33.14,LOW
2026-09-22T21:04:56.952418,J2,Railway Square,232,350,66.3,28.22,MEDIUM
2026-09-22T21:04:56.952418,J3,City Center,364,400,91.0,13.09,HIGH
2026-09-22T21:04:56.952418,J4,University Road,158,300,52.7,30.8,LOW
2026-09-22T21:04:56.952418,J5,Hospital Road,203,280,72.5,27.05,MEDIUM
2026-09-22T21:04:56.952418,J6,Airport Road,228,350,65.1,23.57,MEDIUM
2026-09-22T21:05:01.963340,J1,Main Market,163,300,54.3,36.96,LOW
2026-09-22T21:05:01.963340,J2,Railway Square,232,350,66.3,22.95,MEDIUM
2026-09-22T21:05:01.963340,J3,City Center,344,400,86.0,19.91,MEDIUM
2026-09-22T21:05:01.963340,J4,University Road,147,300,49.0,30.63,LOW
2026-09-22T21:05:01.963340,J5,Hospital Road,202,280,72.1,28.19,MEDIUM
2026-09-22T21:05:01.963340,J6,Airport Road,215,350,61.4,22.42,MEDIUM
2026-09-22T21:05:06.981215,J1,Main Market,167,300,55.7,39.42,LOW
2026-09-22T21:05:06.981215,J2,Railway Square,231,350,66.0,24.81,MEDIUM
2026-09-22T21:05:06.981215,J3,City Center,333,400,83.2,21.47,MEDIUM
2026-09-22T21:05:06.981215,J4,University Road,150,300,50.0,38.32,LOW
2026-09-22T21:05:06.981215,J5,Hospital Road,188,280,67.1,23.79,MEDIUM
2026-09-22T21:05:06.981215,J6,Airport Road,203,350,58.0,35.84,LOW
2026-09-22T21:05:11.986311,J1,Main Market,162,300,54.0,30.38,LOW
2026-09-22T21:05:11.986311,J2,Railway Square,245,350,70.0,23.95,MEDIUM
2026-09-22T21:05:11.986311,J3,City Center,339,400,84.8,13.58,HIGH
2026-09-22T21:05:11.986311,J4,University Road,143,300,47.7,39.98,LOW
2026-09-22T21:05:11.986311,J5,Hospital Road,222,280,79.3,27.85,MEDIUM
2026-09-22T21:05:11.986311,J6,Airport Road,209,350,59.7,32.1,LOW
2026-09-22T21:05:16.991232,J1,Main Market,171,300,57.0,38.41,LOW
2026-09-22T21:05:16.991232,J2,Railway Square,223,350,63.7,26.27,MEDIUM
2026-09-22T21:05:16.991232,J3,City Center,351,400,87.8,21.6,MEDIUM
